,Date,AMD,NVDA,GOOG,NFLX,T,TSLA,AAPL,F,ATVI,TTWO
398,04/20/2023,90.11000061035156,270.9896240234375,105.9000015258789,325.3500061035156,17.340818405151367,162.99000549316406,166.19537353515625,11.597336769104004,84.65673828125,125.13999938964844
399,04/21/2023,88.43000030517578,271.13958740234375,105.91000366210938,327.9800109863281,17.900833129882812,165.0800018310547,164.56983947753906,11.538715362548828,84.6171646118164,124.98999786376953
400,04/24/2023,87.56999969482422,270.3697509765625,106.77999877929688,329.0199890136719,17.22292137145996,162.5500030517578,164.8789825439453,11.880674362182617,85.17118835449219,127.79000091552734
401,04/25/2023,83.80000305175781,262.3612365722656,104.61000061035156,322.54998779296875,17.203271865844727,160.6699981689453,163.3232421875,11.64326000213623,85.81424713134766,127.01000213623047
402,04/26/2023,85.94000244140625,269.5098876953125,104.44999694824219,321.1499938964844,16.89870262145996,153.75,163.31326293945312,11.415736198425293,75.99022674560547,121.5999984741211
403,04/27/2023,87.44000244140625,272.20941162109375,108.37000274658203,325.8500061035156,17.30152130126953,160.19000244140625,167.95059204101562,11.484981536865234,76.78169250488281,123.94999694824219
404,04/28/2023,89.37000274658203,277.43841552734375,108.22000122070312,329.92999267578125,17.360469818115234,164.30999755859375,169.2171173095703,11.7520751953125,76.88062286376953,124.29000091552734
405,05/01/2023,89.69000244140625,289.0462951660156,107.70999908447266,324.1199951171875,17.19344711303711,161.8300018310547,169.1273651123047,11.930136680603027,76.6036148071289,124.13999938964844
406,05/02/2023,89.91000366210938,282.047607421875,105.9800033569336,317.54998779296875,16.770978927612305,160.30999755859375,168.08021545410156,11.67293643951416,75.18887329101562,121.62000274658203
407,05/03/2023,81.62000274658203,277.96832275390625,106.12000274658203,319.29998779296875,16.79062843322754,160.61000061035156,166.99319458007812,11.663043975830078,74.42709350585938,122.13999938964844
408,05/04/2023,86.61000061035156,275.5687561035156,105.20999908447266,320.7799987792969,16.613780975341797,161.1999969482422,165.3377227783203,11.435521125793457,73.7939224243164,120.27999877929688
409,05/05/2023,89.83999633789062,286.7467041015625,106.21499633789062,322.760009765625,16.829927444458008,170.05999755859375,173.0965118408203,11.86089038848877,75.18887329101562,124.51000213623047
